,index,ISO_language,textfile,Frequency,file,Perimetric_complexity,Compression,ISO_script,LengthScript,Idiosyncratic,Type,Family,Ancestor,Sum_count,Relative_frequency,Sum_prob,Source,Unicode
555,00D2F,mal,യ,132354.0,,48.1853444759009,1248,Mlym,52,0,abugida,India,Gran,2031471.0,0.0651518037914398,,bible.com,00D2F
556,00D30,mal,ര,134127.0,,33.4339981599593,1226,Mlym,52,0,abugida,India,Gran,2031471.0,0.06602457037289727,,bible.com,00D30
557,00D31,mal,റ,53543.0,,20.6853774554251,990,Mlym,52,0,abugida,India,Gran,2031471.0,0.02635676315339968,,bible.com,00D31
558,00D32,mal,ല,95893.0,,39.4660701158077,1097,Mlym,52,0,abugida,India,Gran,2031471.0,0.04720372577309743,,bible.com,00D32
559,00D33,mal,ള,60257.0,,47.7311768647386,1357,Mlym,52,0,abugida,India,Gran,2031471.0,0.029661757416177735,,bible.com,00D33
560,00D34,mal,ഴ,9390.0,,29.2006154293499,1237,Mlym,52,0,abugida,India,Gran,2031471.0,0.004622266328192724,,bible.com,00D34
561,00D35,mal,വ,122320.0,,33.7765036493114,1051,Mlym,52,0,abugida,India,Gran,2031471.0,0.06021252580026985,,bible.com,00D35
562,00D36,mal,ശ,24453.0,,44.1288656111026,1344,Mlym,52,0,abugida,India,Gran,2031471.0,0.012037090364568334,,bible.com,00D36
563,00D37,mal,ഷ,13119.0,,50.3859400495739,1355,Mlym,52,0,abugida,India,Gran,2031471.0,0.006457881997823252,,bible.com,00D37
564,00D38,mal,സ,39346.0,,43.6351599084665,1209,Mlym,52,0,abugida,India,Gran,2031471.0,0.019368231197984122,,bible.com,00D38
565,00D39,mal,ഹ,22520.0,,37.335430268774,1216,Mlym,52,0,abugida,India,Gran,2031471.0,0.011085563121501612,,bible.com,00D39
566,00D85,sin,අ,24221.0,,44.696382317298095,1307,Sinh,59,0,abugida,India,Gran,1932016.0,0.0125366456592492,,bible.com,00D85
567,00D86,sin,ආ,5728.0,,60.0407604940497,1473,Sinh,59,0,abugida,India,Gran,1932016.0,0.0029647787595961936,,bible.com,00D86
568,00D87,sin,ඇ,9539.0,,62.26024683646279,1493,Sinh,59,0,abugida,India,Gran,1932016.0,0.0049373297115551835,,bible.com,00D87
569,00D88,sin,ඈ,1437.0,,64.6893667001969,1561,Sinh,59,0,abugida,India,Gran,1932016.0,0.0007437826601850088,,bible.com,00D88
570,00D89,sin,ඉ,8761.0,,55.77153920622371,1506,Sinh,59,0,abugida,India,Gran,1932016.0,0.004534641535059751,,bible.com,00D89
571,00D8A,sin,ඊ,869.0,,52.6888660378129,1518,Sinh,59,0,abugida,India,Gran,1932016.0,0.0004497892356999114,,bible.com,00D8A
572,00D8B,sin,උ,10836.0,,37.1975796771042,1108,Sinh,59,0,abugida,India,Gran,1932016.0,0.005608649203733302,,bible.com,00D8B
573,00D8C,sin,ඌ,314.0,,64.39087388085841,1424,Sinh,59,0,abugida,India,Gran,1932016.0,0.0001625245339583109,,bible.com,00D8C
574,00D91,sin,එ,17575.0,,51.4967990166885,1350,Sinh,59,0,abugida,India,Gran,1932016.0,0.009096715555150682,,bible.com,00D91
575,00D92,sin,ඒ,6721.0,,61.3751898099887,1522,Sinh,59,0,abugida,India,Gran,1932016.0,0.0034787496583879225,,bible.com,00D92
576,00D93,sin,ඓ,13.0,,91.512092025209,1778,Sinh,59,0,abugida,India,Gran,1932016.0,6.728722743496948e-06,,bible.com,00D93
577,00D94,sin,ඔ,33176.0,,69.7671000194737,1480,Sinh,59,0,abugida,India,Gran,1932016.0,0.017171700441404213,,bible.com,00D94
578,00D95,sin,ඕ,421.0,,83.4772081861534,1689,Sinh,59,0,abugida,India,Gran,1932016.0,0.0002179070980778627,,bible.com,00D95
579,00D96,sin,ඖ,3.0,,96.90304146001179,1872,Sinh,59,0,abugida,India,Gran,1932016.0,1.5527821715762187e-06,,bible.com,00D96
580,00D9A,sin,ක,123612.0,,61.322722076950704,1534,Sinh,59,0,abugida,India,Gran,1932016.0,0.06398083659762652,,bible.com,00D9A
581,00D9B,sin,ඛ,712.0,,64.4797189267325,1492,Sinh,59,0,abugida,India,Gran,1932016.0,0.00036852696872075594,,bible.com,00D9B
582,00D9C,sin,ග,69523.0,,49.8237460747425,1275,Sinh,59,0,abugida,India,Gran,1932016.0,0.035984691638164486,,bible.com,00D9C
583,00D9D,sin,ඝ,314.0,,53.332489809166695,1563,Sinh,59,0,abugida,India,Gran,1932016.0,0.0001625245339583109,,bible.com,00D9D
584,00D9F,sin,ඟ,6880.0,,62.1898407666583,1487,Sinh,59,0,abugida,India,Gran,1932016.0,0.003561047113481462,,bible.com,00D9F
585,00DA0,sin,ච,3585.0,,52.8447648499103,1249,Sinh,59,0,abugida,India,Gran,1932016.0,0.0018555746950335815,,bible.com,00DA0
586,00DA1,sin,ඡ,174.0,,57.234713898445996,1423,Sinh,59,0,abugida,India,Gran,1932016.0,9.006136595142069e-05,,bible.com,00DA1
587,00DA2,sin,ජ,10411.0,,51.8538696793036,1485,Sinh,59,0,abugida,India,Gran,1932016.0,0.005388671729426671,,bible.com,00DA2
588,00DA4,sin,ඤ,399.0,,87.7976269045175,1844,Sinh,59,0,abugida,India,Gran,1932016.0,0.0002065200288196371,,bible.com,00DA4
589,00DA5,sin,ඥ,903.0,,78.5351191665866,1722,Sinh,59,0,abugida,India,Gran,1932016.0,0.00046738743364444185,,bible.com,00DA5
590,00DA7,sin,ට,72953.0,,44.316559672462304,1078,Sinh,59,0,abugida,India,Gran,1932016.0,0.0377600392543333,,bible.com,00DA7
591,00DA8,sin,ඨ,941.0,,48.5987591600142,1325,Sinh,59,0,abugida,India,Gran,1932016.0,0.00048705600781774063,,bible.com,00DA8
592,00DA9,sin,ඩ,7968.0,,56.6304373094676,1333,Sinh,59,0,abugida,India,Gran,1932016.0,0.004124189447706437,,bible.com,00DA9
593,00DAA,sin,ඪ,6.0,,56.0765535972295,1459,Sinh,59,0,abugida,India,Gran,1932016.0,3.1055643431524375e-06,,bible.com,00DAA
594,00DAB,sin,ණ,20147.0,,83.47713628888741,1746,Sinh,59,0,abugida,India,Gran,1932016.0,0.010427967470248694,,bible.com,00DAB
595,00DAC,sin,ඬ,1343.0,,67.74251845797029,1437,Sinh,59,0,abugida,India,Gran,1932016.0,0.000695128818808954,,bible.com,00DAC
596,00DAD,sin,ත,106234.0,,55.7175337053269,1483,Sinh,59,0,abugida,India,Gran,1932016.0,0.05498608707174268,,bible.com,00DAD
597,00DAE,sin,ථ,4667.0,,43.97478257655501,1205,Sinh,59,0,abugida,India,Gran,1932016.0,0.0024156114649154046,,bible.com,00DAE
598,00DAF,sin,ද,97573.0,,32.503816576203604,1176,Sinh,59,0,abugida,India,Gran,1932016.0,0.05050320494240213,,bible.com,00DAF
599,00DB0,sin,ධ,6986.0,,49.022315392932704,1199,Sinh,59,0,abugida,India,Gran,1932016.0,0.0036159120835438214,,bible.com,00DB0
600,00DB1,sin,න,253485.0,,55.81502445742699,1444,Sinh,59,0,abugida,India,Gran,1932016.0,0.1312023295873326,,bible.com,00DB1
601,00DB3,sin,ඳ,4758.0,,46.5406815871797,1290,Sinh,59,0,abugida,India,Gran,1932016.0,0.002462712524119883,,bible.com,00DB3
602,00DB4,sin,ප,63071.0,,42.877661547623205,1308,Sinh,59,0,abugida,India,Gran,1932016.0,0.03264517478116123,,bible.com,00DB4
603,00DB5,sin,ඵ,1255.0,,49.617995028631704,1316,Sinh,59,0,abugida,India,Gran,1932016.0,0.0006495805417760515,,bible.com,00DB5
604,00DB6,sin,බ,41780.0,,62.5873216241835,1413,Sinh,59,0,abugida,India,Gran,1932016.0,0.021625079709484806,,bible.com,00DB6
605,00DB7,sin,භ,3871.0,,56.097548436017796,1424,Sinh,59,0,abugida,India,Gran,1932016.0,0.0020036065953905145,,bible.com,00DB7
606,00DB8,sin,ම,130403.0,,66.3028889105226,1506,Sinh,59,0,abugida,India,Gran,1932016.0,0.06749581784001789,,bible.com,00DB8
607,00DB9,sin,ඹ,9119.0,,73.7967000345231,1611,Sinh,59,0,abugida,India,Gran,1932016.0,0.004719940207534513,,bible.com,00DB9
608,00DBA,sin,ය,152939.0,,39.9198851569785,1207,Sinh,59,0,abugida,India,Gran,1932016.0,0.07916031751289844,,bible.com,00DBA
609,00DBB,sin,ර,102585.0,,38.0919976175931,1158,Sinh,59,0,abugida,India,Gran,1932016.0,0.053097386357048804,,bible.com,00DBB
610,00DBD,sin,ල,63333.0,,55.738758135185,1184,Sinh,59,0,abugida,India,Gran,1932016.0,0.03278078442414555,,bible.com,00DBD
611,00DC0,sin,ව,189814.0,,50.7867626496723,1172,Sinh,59,0,abugida,India,Gran,1932016.0,0.09824659837185613,,bible.com,00DC0
612,00DC1,sin,ශ,13992.0,,55.0534904955916,1431,Sinh,59,0,abugida,India,Gran,1932016.0,0.007242176048231484,,bible.com,00DC1
613,00DC2,sin,ෂ,10664.0,,61.006375814988395,1575,Sinh,59,0,abugida,India,Gran,1932016.0,0.005519623025896266,,bible.com,00DC2
614,00DC3,sin,ස,134904.0,,48.3689435425916,1395,Sinh,59,0,abugida,India,Gran,1932016.0,0.06982550869143941,,bible.com,00DC3
615,00DC4,sin,හ,79087.0,,53.8662991195029,1366,Sinh,59,0,abugida,India,Gran,1932016.0,0.04093496120114947,,bible.com,00DC4
616,00DC5,sin,ළ,22011.0,,58.3445892290543,1480,Sinh,59,0,abugida,India,Gran,1932016.0,0.011392762792854718,,bible.com,00DC5
617,00E01,tha,ก,109981.0,,46.9341404392505,1068,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.037372999052260894,,bible.com,00E01
618,00E02,tha,ข,79736.0,,64.5314240478934,1303,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.027095347854911984,,bible.com,00E02
619,00E04,tha,ค,66358.0,,64.638572848713,1414,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.022549326439202485,,bible.com,00E04
620,00E06,tha,ฆ,991.0,,87.84826107582408,1771,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.00033675491276484616,,bible.com,00E06
621,00E07,tha,ง,170952.0,,38.1888379134327,1224,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.0580917516114793,,bible.com,00E07
622,00E08,tha,จ,69537.0,,54.885459737909,1343,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.023629592703258435,,bible.com,00E08
623,00E09,tha,ฉ,3232.0,,71.3157427341427,1606,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.0010982763653440797,,bible.com,00E09
624,00E0A,tha,ช,35052.0,,68.4002176081121,1316,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.01191113340285912,,bible.com,00E0A
625,00E0B,tha,ซ,12221.0,,84.55508046716871,1574,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.004152857506457301,,bible.com,00E0B
626,00E0C,tha,ฌ,7.0,,94.6612785872414,1697,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,2.3786926229605683e-06,,bible.com,00E0C
627,00E0D,tha,ญ,10794.0,,108.157691790975,1801,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.0036679440246051966,,bible.com,00E0D
628,00E0E,tha,ฎ,422.0,,96.0232618317209,1748,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.00014340118384133712,,bible.com,00E0E
629,00E0F,tha,ฏ,1239.0,,101.95808340030399,1659,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.0004210285942640206,,bible.com,00E0F
630,00E10,tha,ฐ,1123.0,,97.77433140591171,1963,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.0003816102593692455,,bible.com,00E10
631,00E11,tha,ฑ,301.0,,83.7060518364875,1596,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.00010228378278730444,,bible.com,00E11
632,00E12,tha,ฒ,13.0,,107.16658983787599,1808,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,4.417572014069627e-06,,bible.com,00E12
633,00E13,tha,ณ,5201.0,,94.59084919206721,1691,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.0017673686188597023,,bible.com,00E13
634,00E14,tha,ด,77934.0,,65.6614418266428,1402,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.026483004411115563,,bible.com,00E14
635,00E15,tha,ต,64581.0,,68.7240536073849,1521,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.021945478326202354,,bible.com,00E15
636,00E16,tha,ถ,17167.0,,56.0824548081787,1336,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.005833573751194868,,bible.com,00E16
637,00E17,tha,ท,89151.0,,68.6015987122542,1309,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.030294689432793946,,bible.com,00E17
638,00E18,tha,ธ,8707.0,,64.3661074637824,1384,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.0029587538097310957,,bible.com,00E18
639,00E19,tha,น,200162.0,,66.3043924721447,1407,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.0680176961138619,,bible.com,00E19
640,00E1A,tha,บ,59823.0,,59.9670225083823,1158,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.020328646969052868,,bible.com,00E1A
641,00E1B,tha,ป,49972.0,,70.1539563733994,1140,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.016981146822083647,,bible.com,00E1B
642,00E1C,tha,ผ,18005.0,,65.8706975858548,1178,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.006118337239486434,,bible.com,00E1C
643,00E1D,tha,ฝ,2957.0,,76.03041464626571,1149,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.0010048277265849144,,bible.com,00E1D
644,00E1E,tha,พ,77448.0,,76.691127827581,1437,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.02631785518043573,,bible.com,00E1E
645,00E1F,tha,ฟ,5582.0,,87.2625710287246,1402,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.0018968374601951276,,bible.com,00E1F
646,00E20,tha,ภ,3523.0,,55.8905028633671,1302,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.001197162015812869,,bible.com,00E20
647,00E21,tha,ม,94985.0,,66.2928528942152,1376,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.03227715982741566,,bible.com,00E21
648,00E22,tha,ย,102545.0,,56.76805915497,1188,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.03484614786021307,,bible.com,00E22
649,00E23,tha,ร,188315.0,,48.0108346095999,1382,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.06399192875611706,,bible.com,00E23
650,00E24,tha,ฤ,779.0,,66.1883705852681,1346,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.00026471450761232613,,bible.com,00E24
651,00E25,tha,ล,96350.0,,63.25380521562321,1456,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.03274100488889296,,bible.com,00E25
652,00E27,tha,ว,94471.0,,39.352771631115296,1230,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.03210249582624398,,bible.com,00E27
653,00E28,tha,ศ,8237.0,,75.8728966918909,1544,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.002799041590760886,,bible.com,00E28
654,00E29,tha,ษ,7966.0,,83.38882052676699,1551,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.002706952204929127,,bible.com,00E29
655,00E2A,tha,ส,58424.0,,79.1964095464577,1531,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.019853248257692607,,bible.com,00E2A
656,00E2B,tha,ห,82430.0,,70.53316755425101,1367,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.02801080470151995,,bible.com,00E2B
657,00E2C,tha,ฬ,13.0,,92.7436251822583,1658,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,4.417572014069627e-06,,bible.com,00E2C
658,00E2D,tha,อ,179298.0,,57.82134832816,1292,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.060927832844511996,,bible.com,00E2D
659,00E2E,tha,ฮ,9448.0,,75.477091611133,1560,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.0032105554145330645,,bible.com,00E2E
660,00E30,tha,ะ,116579.0,,49.55229265182879,1504,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.03961508675601716,,bible.com,00E30
661,00E32,tha,า,285101.0,,30.356250310004896,981,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.09688109221409728,,bible.com,00E32
662,00E33,tha,ำ,22505.0,,40.6404281449956,1161,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.007647496782818227,,bible.com,00E33
663,00E40,tha,เ,176898.0,,27.9193505955905,1040,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.060112281088068376,,bible.com,00E40
664,00E41,tha,แ,64857.0,,55.6997591322379,1266,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.02203926677819337,,bible.com,00E41
665,00E42,tha,โ,28117.0,,58.534974424585506,1337,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.0095545286399689,,bible.com,00E42
666,00E43,tha,ใ,38348.0,,62.054335962237396,1455,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.013031157815041697,,bible.com,00E43
667,00E44,tha,ไ,44955.0,,52.422646358517596,1155,Thai,54,0,abugida,Mainland SE Asia,Khmr,2942793.0,0.015276303837884623,,bible.com,00E44
668,00E81,lao,ກ,89502.0,,66.3654170173366,1437,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.05632645200999127,,bible.com,00E81
669,00E82,lao,ຂ,44474.0,,65.5388354642301,1649,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.027988901104917786,,bible.com,00E82
670,00E84,lao,ຄ,25616.0,,59.6901719665905,1406,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.01612096260070095,,bible.com,00E84
671,00E87,lao,ງ,96286.0,,60.6904215207931,1326,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.06059583873247547,,bible.com,00E87
672,00E88,lao,ຈ,46224.0,,50.900226114173,1308,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.02909023170107748,,bible.com,00E88
673,00E8A,lao,ຊ,38219.0,,70.955768563902,1604,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.02405243088835843,,bible.com,00E8A
674,00E8D,lao,ຍ,43490.0,,60.417274109443596,1400,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.027369638643991424,,bible.com,00E8D
675,00E94,lao,ດ,88956.0,,54.587910542419394,1192,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.05598283686398945,,bible.com,00E94
676,00E95,lao,ຕ,30708.0,,56.8824604323383,1283,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.019325519969641037,,bible.com,00E95
677,00E96,lao,ຖ,11285.0,,72.9191123074793,1467,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.007102009015806926,,bible.com,00E96
678,00E97,lao,ທ,40769.0,,74.1109703661265,1352,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.025657226899905412,,bible.com,00E97
679,00E99,lao,ນ,148409.0,,59.00131759601789,1281,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.09339849854026497,,bible.com,00E99
680,00E9A,lao,ບ,46269.0,,55.0728529165452,1253,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.029118551630693015,,bible.com,00E9A
681,00E9B,lao,ປ,29476.0,,62.6546153603893,1246,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.018550183229944613,,bible.com,00E9B
682,00E9C,lao,ຜ,11007.0,,84.66050391774071,1625,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.006927054783959843,,bible.com,00E9C
683,00E9D,lao,ຝ,1696.0,,76.3915537877042,1418,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.0010673466806210498,,bible.com,00E9D
684,00E9E,lao,ພ,51298.0,,77.88539192133571,1369,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.03228346109817135,,bible.com,00E9E
685,00E9F,lao,ຟ,3297.0,,85.6976658068085,1459,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.002074906843164859,,bible.com,00E9F
686,00EA1,lao,ມ,54066.0,,55.916850153634904,1225,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.034025451435411365,,bible.com,00EA1
687,00EA2,lao,ຢ,24528.0,,68.4724828386791,1429,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.015436249635774238,,bible.com,00EA2
688,00EA3,lao,ຣ,25502.0,,64.4998743097884,1520,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.01604921877900826,,bible.com,00EA3
689,00EA5,lao,ລ,51607.0,,68.0904962036155,1466,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.03247792461486469,,bible.com,00EA5
690,00EA7,lao,ວ,74632.0,,57.8145056154153,1338,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.046968288601480064,,bible.com,00EA7
691,00EAA,lao,ສ,41008.0,,84.9113266823612,1666,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.025807637192752364,,bible.com,00EAA
692,00EAB,lao,ຫ,34770.0,,86.2260601497754,1548,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.021881865616269987,,bible.com,00EAB
693,00EAD,lao,ອ,103683.0,,72.9053694752082,1533,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.06525100582950018,,bible.com,00EAD
694,00EAE,lao,ຮ,23695.0,,65.2360586936928,1503,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.014912016272002225,,bible.com,00EAE
695,00EB0,lao,ະ,72345.0,,49.1718067648166,1465,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.04552900684524165,,bible.com,00EB0
696,00EC0,lao,ເ,120163.0,,28.619587378587603,998,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.0756223933864783,,bible.com,00EC0
697,00EC1,lao,ແ,40225.0,,58.086551955027,1274,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.025314870417442056,,bible.com,00EC1
698,00EC2,lao,ໂ,16518.0,,53.19111988231971,1347,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.010395302164209022,,bible.com,00EC2
699,00EC3,lao,ໃ,27820.0,,54.9469199062978,1297,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.017508009820092926,,bible.com,00EC3
700,00EC4,lao,ໄ,31444.0,,46.3527837651192,1289,Laoo,33,0,abugida,Mainland SE Asia,Khmr,1588987.0,0.01978870815179734,,bible.com,00EC4
701,00F40,bod,ཀ,23287.0,,52.6900504588227,1027,Tibt,43,0,abugida,India,Deva,1082272.0,0.021516772123828392,,bible.com,00F40
702,00F41,bod,ཁ,29090.0,,54.00963458513429,1142,Tibt,43,0,abugida,India,Deva,1082272.0,0.026878640489636615,,bible.com,00F41
703,00F42,bod,ག,101044.0,,58.7970418496531,1151,Tibt,43,0,abugida,India,Deva,1082272.0,0.09336285148280654,,bible.com,00F42
704,00F44,bod,ང,80902.0,,29.695185691699802,959,Tibt,43,0,abugida,India,Deva,1082272.0,0.07475200319328228,,bible.com,00F44
705,00F45,bod,ཅ,8749.0,,43.4849855057001,1268,Tibt,43,0,abugida,India,Deva,1082272.0,0.008083919753998995,,bible.com,00F45
706,00F46,bod,ཆ,14852.0,,55.529226470163294,1359,Tibt,43,0,abugida,India,Deva,1082272.0,0.013722982762189173,,bible.com,00F46
707,00F47,bod,ཇ,2292.0,,39.94643152325129,1052,Tibt,43,0,abugida,India,Deva,1082272.0,0.0021177670677981135,,bible.com,00F47
708,00F49,bod,ཉ,6480.0,,48.445263746884606,1250,Tibt,43,0,abugida,India,Deva,1082272.0,0.005987404275450164,,bible.com,00F49
709,00F4A,bod,ཊ,241.0,,45.7493059036146,1126,Tibt,43,0,abugida,India,Deva,1082272.0,0.0002226796960468348,,bible.com,00F4A
710,00F4C,bod,ཌ,133.0,,41.1025917172613,1010,Tibt,43,0,abugida,India,Deva,1082272.0,0.00012288962478933208,,bible.com,00F4C
711,00F4E,bod,ཎ,3.0,,58.196602566697905,1338,Tibt,43,0,abugida,India,Deva,1082272.0,2.7719464238195205e-06,,bible.com,00F4E
712,00F4F,bod,ཏ,6992.0,,46.5032540202645,1115,Tibt,43,0,abugida,India,Deva,1082272.0,0.006460483131782029,,bible.com,00F4F
713,00F50,bod,ཐ,8836.0,,52.27251820147801,1267,Tibt,43,0,abugida,India,Deva,1082272.0,0.00816430620028976,,bible.com,00F50
714,00F51,bod,ད,115804.0,,41.2973030538219,1012,Tibt,43,0,abugida,India,Deva,1082272.0,0.10700082788799858,,bible.com,00F51
715,00F53,bod,ན,74275.0,,58.2011020037776,1324,Tibt,43,0,abugida,India,Deva,1082272.0,0.06862877354306496,,bible.com,00F53
716,00F54,bod,པ,35845.0,,33.300203507978,1090,Tibt,43,0,abugida,India,Deva,1082272.0,0.0331201398539369,,bible.com,00F54
717,00F55,bod,ཕ,10357.0,,40.5377163848377,1200,Tibt,43,0,abugida,India,Deva,1082272.0,0.009569683037166257,,bible.com,00F55
718,00F56,bod,བ,78397.0,,39.763738264162605,1102,Tibt,43,0,abugida,India,Deva,1082272.0,0.07243742792939298,,bible.com,00F56
719,00F58,bod,མ,66286.0,,48.740009354280794,1325,Tibt,43,0,abugida,India,Deva,1082272.0,0.061247080216433575,,bible.com,00F58
