,index,ISO_language,textfile,Frequency,file,Perimetric_complexity,ISO_script,LengthScript,Idiosyncratic,Type,Family,Ancestor,Sum_count,Relative_frequency,Sum_prob,Source,Unicode,PCComplexity,Compression
91,00622,arb,آ,554.0,2.0,22.3338725888909,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.0013301767646451,1.0,"Bentz & Ferrer-i-Cancho, 2016",00622,,939
92,00623,arb,أ,7465.0,2.0,21.857814675027,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.0179237717474296,1.0,"Bentz & Ferrer-i-Cancho, 2016",00623,,943
93,00624,arb,ؤ,285.0,2.0,35.9424381428071,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.0006842967110539,1.0,"Bentz & Ferrer-i-Cancho, 2016",00624,,1322
94,00625,arb,إ,2489.0,2.0,23.620526868162106,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.0059761912765375,1.0,"Bentz & Ferrer-i-Cancho, 2016",00625,,953
95,00626,arb,ئ,2298.0,2.0,46.7032730491831,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.0055175924280768,1.0,"Bentz & Ferrer-i-Cancho, 2016",00626,,1324
96,00627,arb,ا,51394.0,2.0,16.885103564215502,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.1233991058522975,1.0,"Bentz & Ferrer-i-Cancho, 2016",00627,,811
97,00628,arb,ب,17616.0,2.0,32.9623603694556,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.042296739866406,1.0,"Bentz & Ferrer-i-Cancho, 2016",00628,,1086
98,00629,arb,ة,6698.0,2.0,25.138951435823103,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.0160821732303126,1.0,"Bentz & Ferrer-i-Cancho, 2016",00629,,1031
99,0062A,arb,ت,13786.0,2.0,33.6785802747341,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.033100752486278,1.0,"Bentz & Ferrer-i-Cancho, 2016",0062A,,1042
100,0062B,arb,ث,2451.0,2.0,34.6764446695366,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.0058849517150636,1.0,"Bentz & Ferrer-i-Cancho, 2016",0062B,,1084
101,0062C,arb,ج,6167.0,2.0,42.5342705575496,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.0148072204107701,1.0,"Bentz & Ferrer-i-Cancho, 2016",0062C,,1090
102,0062D,arb,ح,7262.0,2.0,41.812843208787896,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.0174363604058719,1.0,"Bentz & Ferrer-i-Cancho, 2016",0062D,,1066
103,0062E,arb,خ,4547.0,2.0,42.748058089801,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.0109175338426741,1.0,"Bentz & Ferrer-i-Cancho, 2016",0062E,,1106
104,0062F,arb,د,9990.0,2.0,16.54288715904,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.0239864005032582,1.0,"Bentz & Ferrer-i-Cancho, 2016",0062F,,921
105,00630,arb,ذ,5234.0,2.0,17.5393437012816,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.0125670490724778,1.0,"Bentz & Ferrer-i-Cancho, 2016",00630,,956
106,00631,arb,ر,19235.0,2.0,15.1161015801444,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.0461840253934105,1.0,"Bentz & Ferrer-i-Cancho, 2016",00631,,909
107,00632,arb,ز,1769.0,2.0,15.912325440102698,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.004247441690717,1.0,"Bentz & Ferrer-i-Cancho, 2016",00632,,974
108,00633,arb,س,10589.0,2.0,51.2699385300306,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.0254246241170171,1.0,"Bentz & Ferrer-i-Cancho, 2016",00633,,1341
109,00634,arb,ش,3665.0,2.0,53.9075300708608,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.0087998156000441,1.0,"Bentz & Ferrer-i-Cancho, 2016",00634,,1401
110,00635,arb,ص,3688.0,2.0,61.02153867207221,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.0088550395451467,1.0,"Bentz & Ferrer-i-Cancho, 2016",00635,,1414
111,00636,arb,ض,3194.0,2.0,61.6799799551457,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.0076689252459866,1.0,"Bentz & Ferrer-i-Cancho, 2016",00636,,1435
112,00637,arb,ط,3202.0,2.0,47.5683053661048,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.0076881335747179,1.0,"Bentz & Ferrer-i-Cancho, 2016",00637,,1142
113,00638,arb,ظ,663.0,2.0,48.297791161518,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.0015918902436096,1.0,"Bentz & Ferrer-i-Cancho, 2016",00638,,1169
114,00639,arb,ع,15389.0,2.0,41.2284833697892,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.0369496213558198,1.0,"Bentz & Ferrer-i-Cancho, 2016",00639,,1132
115,0063A,arb,غ,1313.0,2.0,41.9572872869433,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.0031525669530308,1.0,"Bentz & Ferrer-i-Cancho, 2016",0063A,,1187
116,00641,arb,ف,11958.0,2.0,48.79349594339371,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.0287116493711673,1.0,"Bentz & Ferrer-i-Cancho, 2016",00641,,1295
117,00642,arb,ق,9424.0,2.0,46.5441311184453,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.022627411245516,1.0,"Bentz & Ferrer-i-Cancho, 2016",00642,,1341
118,00643,arb,ك,12992.0,2.0,46.0401178898074,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.0311943258596927,1.0,"Bentz & Ferrer-i-Cancho, 2016",00643,,1202
119,00644,arb,ل,42612.0,2.0,38.153911128683205,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.1023131629874713,1.0,"Bentz & Ferrer-i-Cancho, 2016",00644,,1008
120,00645,arb,م,27238.0,2.0,30.6525833081832,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.0653995572480227,1.0,"Bentz & Ferrer-i-Cancho, 2016",00645,,1137
121,00646,arb,ن,26278.0,2.0,29.0377062537783,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.0630945578002622,1.0,"Bentz & Ferrer-i-Cancho, 2016",00646,,1032
122,00647,arb,ه,19073.0,2.0,23.5473904986866,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.0457950567366009,1.0,"Bentz & Ferrer-i-Cancho, 2016",00647,,988
123,00648,arb,و,29720.0,2.0,29.0398299595465,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.0713589412369203,1.0,"Bentz & Ferrer-i-Cancho, 2016",00648,,1175
124,00649,arb,ى,4919.0,2.0,39.8534538624728,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.0118107211286813,1.0,"Bentz & Ferrer-i-Cancho, 2016",00649,,1221
125,0064A,arb,ي,29849.0,2.0,41.6540657793261,Arab,39,0,abjad,Middle East,Nbat,416486.0,0.0716686755377131,1.0,"Bentz & Ferrer-i-Cancho, 2016",0064A,,1224
126,00985,ben,অ,3824.0,5.0,79.1452528115132,Beng,44,0,abugida,India,Brah,699886.0,0.0054637469530752,1.0,"Bentz & Ferrer-i-Cancho, 2016",00985,,1403
127,00986,ben,আ,16730.0,5.0,103.997216575801,Beng,44,0,abugida,India,Brah,699886.0,0.023903892919704,1.0,"Bentz & Ferrer-i-Cancho, 2016",00986,,1529
128,00987,ben,ই,15276.0,5.0,72.258915194388,Beng,44,0,abugida,India,Brah,699886.0,0.0218264117299103,1.0,"Bentz & Ferrer-i-Cancho, 2016",00987,,1403
129,00988,ben,ঈ,1994.0,5.0,76.784439793738,Beng,44,0,abugida,India,Brah,699886.0,0.0028490354143389,1.0,"Bentz & Ferrer-i-Cancho, 2016",00988,,1493
130,00989,ben,উ,4430.0,5.0,89.9634227028392,Beng,44,0,abugida,India,Brah,699886.0,0.0063296022495092,1.0,"Bentz & Ferrer-i-Cancho, 2016",00989,,1393
131,0098A,ben,ঊ,24.0,5.0,113.717337037315,Beng,44,0,abugida,India,Brah,699886.0,3.42912988686729e-05,1.0,"Bentz & Ferrer-i-Cancho, 2016",0098A,,1563
132,0098B,ben,ঋ,30.0,5.0,76.53877378446519,Beng,44,0,abugida,India,Brah,699886.0,4.286412358584112e-05,1.0,"Bentz & Ferrer-i-Cancho, 2016",0098B,,1484
133,0098F,ben,এ,12515.0,5.0,61.6796070543693,Beng,44,0,abugida,India,Brah,699886.0,0.0178814835558933,1.0,"Bentz & Ferrer-i-Cancho, 2016",0098F,,1242
134,00990,ben,ঐ,269.0,5.0,77.9840721643599,Beng,44,0,abugida,India,Brah,699886.0,0.000384348308153,1.0,"Bentz & Ferrer-i-Cancho, 2016",00990,,1458
135,00993,ben,ও,7476.0,5.0,56.0521928933035,Beng,44,0,abugida,India,Brah,699886.0,0.0106817395975916,1.0,"Bentz & Ferrer-i-Cancho, 2016",00993,,1202
136,00995,ben,ক,52703.0,5.0,72.40537797431641,Beng,44,0,abugida,India,Brah,699886.0,0.0753022635114861,1.0,"Bentz & Ferrer-i-Cancho, 2016",00995,,1241
137,00996,ben,খ,11479.0,5.0,50.1035868843918,Beng,44,0,abugida,India,Brah,699886.0,0.0164012424880623,1.0,"Bentz & Ferrer-i-Cancho, 2016",00996,,1266
138,00997,ben,গ,12289.0,5.0,47.0789942551216,Beng,44,0,abugida,India,Brah,699886.0,0.01755857382488,1.0,"Bentz & Ferrer-i-Cancho, 2016",00997,,1215
139,00998,ben,ঘ,1263.0,5.0,58.3526773376268,Beng,44,0,abugida,India,Brah,699886.0,0.0018045796029639,1.0,"Bentz & Ferrer-i-Cancho, 2016",00998,,1227
140,00999,ben,ঙ,383.0,5.0,71.6475196773265,Beng,44,0,abugida,India,Brah,699886.0,0.0005472319777792,1.0,"Bentz & Ferrer-i-Cancho, 2016",00999,,1545
141,0099A,ben,চ,6528.0,5.0,59.60305959015671,Beng,44,0,abugida,India,Brah,699886.0,0.009327233292279,1.0,"Bentz & Ferrer-i-Cancho, 2016",0099A,,1128
142,0099B,ben,ছ,14984.0,5.0,72.9623344987933,Beng,44,0,abugida,India,Brah,699886.0,0.0214092009270081,1.0,"Bentz & Ferrer-i-Cancho, 2016",0099B,,1478
143,0099C,ben,জ,12193.0,5.0,83.5542425587067,Beng,44,0,abugida,India,Brah,699886.0,0.0174214086294053,1.0,"Bentz & Ferrer-i-Cancho, 2016",0099C,,1448
144,0099D,ben,ঝ,637.0,5.0,77.7771509138224,Beng,44,0,abugida,India,Brah,699886.0,0.0009101482241393,1.0,"Bentz & Ferrer-i-Cancho, 2016",0099D,,1417
145,0099E,ben,ঞ,489.0,5.0,87.02325964979191,Beng,44,0,abugida,India,Brah,699886.0,0.0006986852144492,1.0,"Bentz & Ferrer-i-Cancho, 2016",0099E,,1658
146,0099F,ben,ট,7879.0,5.0,66.3126731000324,Beng,44,0,abugida,India,Brah,699886.0,0.0112575476577614,1.0,"Bentz & Ferrer-i-Cancho, 2016",0099F,,1232
147,009A0,ben,ঠ,2109.0,5.0,71.4673678476691,Beng,44,0,abugida,India,Brah,699886.0,0.0030133478880846,1.0,"Bentz & Ferrer-i-Cancho, 2016",009A0,,1432
148,009A1,ben,ড,6301.0,5.0,75.9359486792372,Beng,44,0,abugida,India,Brah,699886.0,0.0090028947571461,1.0,"Bentz & Ferrer-i-Cancho, 2016",009A1,,1267
149,009A2,ben,ঢ,448.0,5.0,52.115005052098205,Beng,44,0,abugida,India,Brah,699886.0,0.0006401042455485,1.0,"Bentz & Ferrer-i-Cancho, 2016",009A2,,1028
150,009A3,ben,ণ,2891.0,5.0,45.6343666930713,Beng,44,0,abugida,India,Brah,699886.0,0.0041306727095555,1.0,"Bentz & Ferrer-i-Cancho, 2016",009A3,,1155
151,009A4,ben,ত,51882.0,5.0,64.523547350622,Beng,44,0,abugida,India,Brah,699886.0,0.0741292153293536,1.0,"Bentz & Ferrer-i-Cancho, 2016",009A4,,1221
152,009A5,ben,থ,8196.0,5.0,49.4492026706434,Beng,44,0,abugida,India,Brah,699886.0,0.0117104785636517,1.0,"Bentz & Ferrer-i-Cancho, 2016",009A5,,1222
153,009A6,ben,দ,29695.0,5.0,55.121576896627104,Beng,44,0,abugida,India,Brah,699886.0,0.042428338329385,1.0,"Bentz & Ferrer-i-Cancho, 2016",009A6,,1050
154,009A7,ben,ধ,5501.0,5.0,51.0651716076268,Beng,44,0,abugida,India,Brah,699886.0,0.0078598514615237,1.0,"Bentz & Ferrer-i-Cancho, 2016",009A7,,1295
155,009A8,ben,ন,57804.0,5.0,53.3968486733646,Beng,44,0,abugida,India,Brah,699886.0,0.0825905933251986,1.0,"Bentz & Ferrer-i-Cancho, 2016",009A8,,1086
156,009AA,ben,প,21070.0,5.0,54.0024247726983,Beng,44,0,abugida,India,Brah,699886.0,0.0301049027984557,1.0,"Bentz & Ferrer-i-Cancho, 2016",009AA,,1314
157,009AB,ben,ফ,3521.0,5.0,70.5419244643452,Beng,44,0,abugida,India,Brah,699886.0,0.0050308193048582,1.0,"Bentz & Ferrer-i-Cancho, 2016",009AB,,1321
158,009AC,ben,ব,43154.0,5.0,55.4222935743778,Beng,44,0,abugida,India,Brah,699886.0,0.0616586129741129,1.0,"Bentz & Ferrer-i-Cancho, 2016",009AC,,1082
159,009AD,ben,ভ,5605.0,5.0,72.2309221751836,Beng,44,0,abugida,India,Brah,699886.0,0.0080084470899546,1.0,"Bentz & Ferrer-i-Cancho, 2016",009AD,,1276
160,009AE,ben,ম,35567.0,5.0,55.5138755560736,Beng,44,0,abugida,India,Brah,699886.0,0.0508182761192537,1.0,"Bentz & Ferrer-i-Cancho, 2016",009AE,,1138
161,009AF,ben,য,42555.0,5.0,57.6681671315133,Beng,44,0,abugida,India,Brah,699886.0,0.0608027593065156,1.0,"Bentz & Ferrer-i-Cancho, 2016",009AF,,1159
162,009B0,ben,র,95349.0,5.0,56.319673042692,Beng,44,0,abugida,India,Brah,699886.0,0.1362350439928788,1.0,"Bentz & Ferrer-i-Cancho, 2016",009B0,,1110
163,009B2,ben,ল,41885.0,5.0,61.6557038302367,Beng,44,0,abugida,India,Brah,699886.0,0.0598454605464318,1.0,"Bentz & Ferrer-i-Cancho, 2016",009B2,,1202
164,009B6,ben,শ,13749.0,5.0,50.720755491896,Beng,44,0,abugida,India,Brah,699886.0,0.0196446278393909,1.0,"Bentz & Ferrer-i-Cancho, 2016",009B6,,1263
165,009B7,ben,ষ,5425.0,5.0,63.0862700367326,Beng,44,0,abugida,India,Brah,699886.0,0.0077512623484396,1.0,"Bentz & Ferrer-i-Cancho, 2016",009B7,,1234
166,009B8,ben,স,29187.0,5.0,55.0081583541613,Beng,44,0,abugida,India,Brah,699886.0,0.0417025058366648,1.0,"Bentz & Ferrer-i-Cancho, 2016",009B8,,1165
167,009B9,ben,হ,14597.0,5.0,59.01706922811911,Beng,44,0,abugida,India,Brah,699886.0,0.0208562537327507,1.0,"Bentz & Ferrer-i-Cancho, 2016",009B9,,1208
168,00B05,ory,ଅ,1775.0,1.0,80.7381446219024,Orya,50,0,abugida,India,Beng,159341.0,0.0111396313566502,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B05,,1419
169,00B06,ory,ଆ,2188.0,1.0,102.067123174682,Orya,50,0,abugida,India,Beng,159341.0,0.013731556849775,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B06,,1567
170,00B07,ory,ଇ,2800.0,1.0,87.93106705958358,Orya,50,0,abugida,India,Beng,159341.0,0.0175723762245749,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B07,,1667
171,00B08,ory,ଈ,18.0,1.0,93.98563156903973,Orya,50,0,abugida,India,Beng,159341.0,0.0001129652757294,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B08,,1839
172,00B09,ory,ଉ,1517.0,1.0,79.06255514741859,Orya,50,0,abugida,India,Beng,159341.0,0.0095204624045286,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B09,,1437
173,00B0B,ory,ଋ,14.0,1.0,78.275025650042,Orya,50,0,abugida,India,Beng,159341.0,8.786188112287484e-05,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B0B,,1631
174,00B0F,ory,ଏ,1922.0,1.0,55.1819888171179,Orya,50,0,abugida,India,Beng,159341.0,0.0120621811084403,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B0F,,1133
175,00B10,ory,ଐ,2.0,1.0,102.470466822672,Orya,50,0,abugida,India,Beng,159341.0,1.2551697303267837e-05,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B10,,1483
176,00B13,ory,ଓ,861.0,1.0,74.8714467246295,Orya,50,0,abugida,India,Beng,159341.0,0.0054035056890568,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B13,,1605
177,00B14,ory,ଔ,1.0,1.0,121.58226989275,Orya,50,0,abugida,India,Beng,159341.0,6.275848651633917e-06,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B14,,1817
178,00B15,ory,କ,16252.0,1.0,75.9250990913318,Orya,50,0,abugida,India,Beng,159341.0,0.1019950922863544,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B15,,1557
179,00B16,ory,ଖ,1567.0,1.0,82.40153099864709,Orya,50,0,abugida,India,Beng,159341.0,0.0098342548371103,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B16,,1531
180,00B17,ory,ଗ,3311.0,1.0,77.4660198082483,Orya,50,0,abugida,India,Beng,159341.0,0.0207793348855599,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B17,,1363
181,00B18,ory,ଘ,402.0,1.0,76.6665628590166,Orya,50,0,abugida,India,Beng,159341.0,0.0025228911579568,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B18,,1412
182,00B19,ory,ଙ,4156.0,1.0,77.33904626136541,Orya,50,0,abugida,India,Beng,159341.0,0.0260824269961905,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B19,,1559
183,00B1A,ory,ଚ,730.0,1.0,66.803669098513,Orya,50,0,abugida,India,Beng,159341.0,0.0045813695156927,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B1A,,1431
184,00B1B,ory,ଛ,1739.0,1.0,93.444707367025,Orya,50,0,abugida,India,Beng,159341.0,0.0109137008051913,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B1B,,1833
185,00B1C,ory,ଜ,1900.0,1.0,74.24244405582809,Orya,50,0,abugida,India,Beng,159341.0,0.0119241124381044,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B1C,,1479
186,00B1D,ory,ଝ,160.0,1.0,73.2899849031195,Orya,50,0,abugida,India,Beng,159341.0,0.0010041357842614,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B1D,,1671
187,00B1E,ory,ଞ,239.0,1.0,97.3565818342919,Orya,50,0,abugida,India,Beng,159341.0,0.0014999278277405,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B1E,,1765
188,00B1F,ory,ଟ,1730.0,1.0,65.2972458387805,Orya,50,0,abugida,India,Beng,159341.0,0.0108572181673266,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B1F,,1373
189,00B20,ory,ଠ,917.0,1.0,63.635417549200405,Orya,50,0,abugida,India,Beng,159341.0,0.0057549532135483,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B20,,1323
190,00B21,ory,ଡ,1243.0,1.0,68.260366618579,Orya,50,0,abugida,India,Beng,159341.0,0.0078008798739809,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B21,,1424
191,00B22,ory,ଢ,158.0,1.0,75.1269995147657,Orya,50,0,abugida,India,Beng,159341.0,0.0009915840869581,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B22,,1547
192,00B23,ory,ଣ,2711.0,1.0,80.18509281086601,Orya,50,0,abugida,India,Beng,159341.0,0.0170138256945795,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B23,,1506
193,00B24,ory,ତ,10270.0,1.0,62.87490233975991,Orya,50,0,abugida,India,Beng,159341.0,0.0644529656522803,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B24,,1337
194,00B25,ory,ଥ,2801.0,1.0,74.15754680157941,Orya,50,0,abugida,India,Beng,159341.0,0.0175786520732266,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B25,,1473
195,00B26,ory,ଦ,4190.0,1.0,60.978881257910096,Orya,50,0,abugida,India,Beng,159341.0,0.0262958058503461,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B26,,1332
196,00B27,ory,ଧ,1338.0,1.0,61.1938440406907,Orya,50,0,abugida,India,Beng,159341.0,0.0083970854958861,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B27,,1215
197,00B28,ory,ନ,9390.0,1.0,61.890593853456295,Orya,50,0,abugida,India,Beng,159341.0,0.0589302188388424,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B28,,1377
198,00B2A,ory,ପ,7137.0,1.0,70.10855748248869,Orya,50,0,abugida,India,Beng,159341.0,0.0447907318267112,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B2A,,1397
199,00B2B,ory,ଫ,394.0,1.0,84.1235693603623,Orya,50,0,abugida,India,Beng,159341.0,0.0024726843687437,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B2B,,1602
200,00B2C,ory,ବ,8263.0,1.0,65.5226513863541,Orya,50,0,abugida,India,Beng,159341.0,0.051857337408451,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B2C,,1459
201,00B2D,ory,ଭ,4027.0,1.0,80.81063057902341,Orya,50,0,abugida,India,Beng,159341.0,0.0252728425201297,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B2D,,1556
202,00B2E,ory,ମ,9940.0,1.0,64.0010231208001,Orya,50,0,abugida,India,Beng,159341.0,0.0623819355972411,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B2E,,1267
203,00B2F,ory,ଯ,4320.0,1.0,77.2742958299303,Orya,50,0,abugida,India,Beng,159341.0,0.0271116661750585,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B2F,,1469
204,00B30,ory,ର,16342.0,1.0,75.8381644468907,Orya,50,0,abugida,India,Beng,159341.0,0.1025599186650014,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B30,,1402
205,00B32,ory,ଲ,6653.0,1.0,85.8762767041501,Orya,50,0,abugida,India,Beng,159341.0,0.0417532210793204,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B32,,1499
206,00B33,ory,ଳ,1324.0,1.0,75.41594804698771,Orya,50,0,abugida,India,Beng,159341.0,0.0083092236147633,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B33,,1384
207,00B36,ory,ଶ,3887.0,1.0,82.9989510456703,Orya,50,0,abugida,India,Beng,159341.0,0.024394223708901,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B36,,1571
208,00B37,ory,ଷ,1648.0,1.0,92.32481043035352,Orya,50,0,abugida,India,Beng,159341.0,0.0103425985778926,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B37,,1621
209,00B38,ory,ସ,7490.0,1.0,72.83671973953591,Orya,50,0,abugida,India,Beng,159341.0,0.047006106400738,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B38,,1307
210,00B39,ory,ହ,7669.0,1.0,74.41306255731129,Orya,50,0,abugida,India,Beng,159341.0,0.0481294833093805,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B39,,1612
211,00B5F,ory,ୟ,3118.0,1.0,90.8299785201166,Orya,50,0,abugida,India,Beng,159341.0,0.0195680960957945,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B5F,,1609
212,00B71,ory,ୱ,827.0,1.0,74.20840191900591,Orya,50,0,abugida,India,Beng,159341.0,0.0051901268349012,1.0,"Bentz & Ferrer-i-Cancho, 2016",00B71,,1613
213,010D0,kat,ა,49578.0,1.0,25.9371245061462,Geor,33,0,alphabet,Phoenician,Grek,274195.0,0.1808129251080435,1.0,"Bentz & Ferrer-i-Cancho, 2016",010D0,,1100
214,010D1,kat,ბ,3230.0,1.0,52.6449833245279,Geor,33,0,alphabet,Phoenician,Grek,274195.0,0.0117799376356242,1.0,"Bentz & Ferrer-i-Cancho, 2016",010D1,,1339
215,010D2,kat,გ,6009.0,1.0,53.426131178409904,Geor,33,0,alphabet,Phoenician,Grek,274195.0,0.0219150604496799,1.0,"Bentz & Ferrer-i-Cancho, 2016",010D2,,1347
216,010D3,kat,დ,15743.0,1.0,79.941533927353,Geor,33,0,alphabet,Phoenician,Grek,274195.0,0.0574153430952424,1.0,"Bentz & Ferrer-i-Cancho, 2016",010D3,,1478
217,010D4,kat,ე,24637.0,1.0,42.5883901521751,Geor,33,0,alphabet,Phoenician,Grek,274195.0,0.0898521125476394,1.0,"Bentz & Ferrer-i-Cancho, 2016",010D4,,1251
218,010D5,kat,ვ,7203.0,1.0,49.1511025982839,Geor,33,0,alphabet,Phoenician,Grek,274195.0,0.0262696256313937,1.0,"Bentz & Ferrer-i-Cancho, 2016",010D5,,1314
219,010D6,kat,ზ,1000.0,1.0,69.49362524609239,Geor,33,0,alphabet,Phoenician,Grek,274195.0,0.0036470395156731,1.0,"Bentz & Ferrer-i-Cancho, 2016",010D6,,1490
220,010D7,kat,თ,12082.0,1.0,59.51588033728189,Geor,33,0,alphabet,Phoenician,Grek,274195.0,0.044063531428363,1.0,"Bentz & Ferrer-i-Cancho, 2016",010D7,,1352
221,010D8,kat,ი,25914.0,1.0,30.6956082611028,Geor,33,0,alphabet,Phoenician,Grek,274195.0,0.094509382009154,1.0,"Bentz & Ferrer-i-Cancho, 2016",010D8,,1091
222,010D9,kat,კ,2380.0,1.0,40.3750871088444,Geor,33,0,alphabet,Phoenician,Grek,274195.0,0.0086799540473021,1.0,"Bentz & Ferrer-i-Cancho, 2016",010D9,,1254
223,010DA,kat,ლ,9212.0,1.0,75.9462260993125,Geor,33,0,alphabet,Phoenician,Grek,274195.0,0.033596528018381,1.0,"Bentz & Ferrer-i-Cancho, 2016",010DA,,1602
224,010DB,kat,მ,17929.0,1.0,57.64247131524839,Geor,33,0,alphabet,Phoenician,Grek,274195.0,0.0653877714765039,1.0,"Bentz & Ferrer-i-Cancho, 2016",010DB,,1373
225,010DC,kat,ნ,12987.0,1.0,56.83440262175571,Geor,33,0,alphabet,Phoenician,Grek,274195.0,0.0473641021900472,1.0,"Bentz & Ferrer-i-Cancho, 2016",010DC,,1254
226,010DD,kat,ო,11502.0,1.0,47.32649168077111,Geor,33,0,alphabet,Phoenician,Grek,274195.0,0.0419482485092726,1.0,"Bentz & Ferrer-i-Cancho, 2016",010DD,,1335
227,010DE,kat,პ,665.0,1.0,45.09893067163179,Geor,33,0,alphabet,Phoenician,Grek,274195.0,0.0024252812779226,1.0,"Bentz & Ferrer-i-Cancho, 2016",010DE,,1247
228,010DF,kat,ჟ,184.0,1.0,54.9500058922623,Geor,33,0,alphabet,Phoenician,Grek,274195.0,0.0006710552708838,1.0,"Bentz & Ferrer-i-Cancho, 2016",010DF,,1338
229,010E0,kat,რ,14526.0,1.0,56.5014482826789,Geor,33,0,alphabet,Phoenician,Grek,274195.0,0.0529768960046682,1.0,"Bentz & Ferrer-i-Cancho, 2016",010E0,,1444
230,010E1,kat,ს,20120.0,1.0,39.109572226767895,Geor,33,0,alphabet,Phoenician,Grek,274195.0,0.0733784350553438,1.0,"Bentz & Ferrer-i-Cancho, 2016",010E1,,1000
231,010E2,kat,ტ,1938.0,1.0,89.5122740312287,Geor,33,0,alphabet,Phoenician,Grek,274195.0,0.0070679625813745,1.0,"Bentz & Ferrer-i-Cancho, 2016",010E2,,1715
232,010E3,kat,უ,10525.0,1.0,61.083316857169706,Geor,33,0,alphabet,Phoenician,Grek,274195.0,0.0383850909024599,1.0,"Bentz & Ferrer-i-Cancho, 2016",010E3,,1411
